id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.sv,venue.fi,specialEvent.parentId,specialEvent.name.default,winningGoalie.lastName.de,winningGoalScorer.lastName.fr,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,tricode_winteam
2018020436,20182019,2,2018-12-06,False,2018-12-07T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8477831.0,8477444.0,,,,,,,,,,,,,,,,,,,,WSH
2018020438,20182019,2,2018-12-06,False,2018-12-07T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,8477949.0,,,,,,,,,,,,,,,,,,,,VGK
2018020437,20182019,2,2018-12-06,False,2018-12-07T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8474593.0,8480012.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020439,20182019,2,2018-12-06,False,2018-12-07T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,6,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8476234.0,8477355.0,,,,,,,,,,,,,,,,,,,,NJD
2018020441,20182019,2,2018-12-07,False,2018-12-08T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,52,Jets,Winnipeg,de Winnipeg,WPG,0,3,REG,3,REG,8474596.0,8476892.0,,,,,,,,,,,,,,,,,,,,STL
2018020440,20182019,2,2018-12-07,False,2018-12-08T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8471750.0,8476439.0,,,,,,,,,,,,,,,,,,,,DAL
2018020442,20182019,2,2018-12-07,False,2018-12-08T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,22,Oilers,Edmonton,d'Edmonton,EDM,7,3,REG,3,REG,8475660.0,8478402.0,,,,,,,,,,,,,,,,,,,,EDM
2018020443,20182019,2,2018-12-07,False,2018-12-08T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,24,Ducks,Anaheim,d'Anaheim,ANA,1,3,REG,3,REG,8475852.0,8477488.0,,,,,,,,,,,,,,,,,,,,CAR
2018020444,20182019,2,2018-12-08,False,2018-12-08T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,6,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8476932.0,8473512.0,,,,,,,,,,,,,,,,,,,,PHI
2018020445,20182019,2,2018-12-08,False,2018-12-08T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,8479644.0,,,,,,,,,,,,,,,,,,,,LAK
2018020447,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,9,Senators,Ottawa,d'Ottawa,OTT,2,4,OT,3,OT,8467950.0,8476288.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2018020451,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,29,Blue Jackets,Columbus,de Columbus,CBJ,0,3,REG,3,REG,8474651.0,8475792.0,,,,,,,,,,,,,,,,,,,,WSH
2018020448,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,2,Islanders,New York,de New York,NYI,3,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8471306.0,8474709.0,,,,,,,,,,,,,,,,,,,,NYI
2018020450,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,13,Panthers,Florida,de la Floride,FLA,4,5,SO,3,SO,8468685.0,,,,,,,,,,,,,,,,,,,,,NYR
2018020449,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,3,REG,3,REG,8475839.0,8474564.0,,,,,,,,,,,,,,,,,,,,TBL
2018020446,20182019,2,2018-12-08,False,2018-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8470860.0,8478046.0,,,,,,,,,,,,,,,,,,,,BOS
2018020452,20182019,2,2018-12-08,False,2018-12-09T01:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8477180.0,8480780.0,,,,,,,,,,,,,,,,,,,,SJS
2018020453,20182019,2,2018-12-08,False,2018-12-09T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8469608.0,8477903.0,,,,,,,,,,,,,,,,,,,,CGY
2018020454,20182019,2,2018-12-09,False,2018-12-09T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,6,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8474593.0,8480012.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020455,20182019,2,2018-12-09,False,2018-12-09T20:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,52,Jets,Winnipeg,de Winnipeg,WPG,7,3,REG,3,REG,8476945.0,8477504.0,,,,,,,,,,,,,,,,,,,,WPG
2018020456,20182019,2,2018-12-09,False,2018-12-09T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,9,Senators,Ottawa,d'Ottawa,OTT,1,4,OT,3,OT,8471695.0,8476792.0,,Sénateurs,,,,,,,,,,,,,,,,,,BOS
2018020457,20182019,2,2018-12-09,False,2018-12-09T23:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8471679.0,8475193.0,,,,,,,,,,,,,,,,,,,,MTL
2018020458,20182019,2,2018-12-09,False,2018-12-10T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5,24,Ducks,Anaheim,d'Anaheim,ANA,6,5,SO,3,SO,8476434.0,,,,,,,,,,,,,,,,,,,,,ANA
2018020459,20182019,2,2018-12-09,False,2018-12-10T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8475156.0,8478402.0,,,,,,,,,,,,,,,,,,,,EDM
2018020460,20182019,2,2018-12-09,False,2018-12-10T02:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,8477949.0,,,,,,,,,,,,,,,,,,,,VGK
2018020461,20182019,2,2018-12-10,False,2018-12-11T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,2,Islanders,New York,de New York,NYI,1,5,SO,3,SO,8479193.0,,,,,,,,,,,,,,,,,,,,,PIT
2018020463,20182019,2,2018-12-10,False,2018-12-11T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,3,REG,3,REG,8475839.0,8478519.0,,,,,,,,,,,,,,,,,,,,TBL
2018020462,20182019,2,2018-12-10,False,2018-12-11T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8470657.0,8470144.0,,,,,,,,,,,,,,,,,,,,DET
2018020464,20182019,2,2018-12-10,False,2018-12-11T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8480160.0,,,,,,,,,,,,,,,,,,,,SJS
2018020466,20182019,2,2018-12-11,False,2018-12-12T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,7,Sabres,Buffalo,de Buffalo,BUF,4,4,OT,3,OT,8476999.0,8475784.0,,,,,,,,,,,,,,,,,,,,BUF
2018020465,20182019,2,2018-12-11,False,2018-12-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,,,BOS
2018020469,20182019,2,2018-12-11,False,2018-12-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8474593.0,8477937.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020468,20182019,2,2018-12-11,False,2018-12-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8475883.0,8476853.0,,,,,,,,,,,,,,,,,,,,TOR
2018020467,20182019,2,2018-12-11,False,2018-12-12T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,15,Capitals,Washington,de Washington,WSH,6,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2018020471,20182019,2,2018-12-11,False,2018-12-12T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8471469.0,8475176.0,Sénateurs,,,,,,,,,,,,,,,,,,,NSH
2018020470,20182019,2,2018-12-11,False,2018-12-12T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8474596.0,8475170.0,,,,,,,,,,,,,,,,,,,,STL
2018020472,20182019,2,2018-12-11,False,2018-12-12T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,30,Wild,Minnesota,du Minnesota,MIN,7,3,REG,3,REG,8471227.0,8476856.0,,,,,,,,,,,,,,,,,,,,MIN
2018020473,20182019,2,2018-12-11,False,2018-12-12T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,52,Jets,Winnipeg,de Winnipeg,WPG,6,3,REG,3,REG,8476316.0,8478398.0,,,,,,,,,,,,,,,,,,,,WPG
2018020474,20182019,2,2018-12-11,False,2018-12-12T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,6,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475156.0,8477934.0,,,,,,,,,,,,,,,,,,,,EDM
2018020475,20182019,2,2018-12-12,False,2018-12-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8470594.0,8477931.0,,,,,,,,,,,,,,,,,,,,VGK
2018020476,20182019,2,2018-12-12,False,2018-12-13T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,16,Blackhawks,Chicago,de Chicago,CHI,6,3,REG,3,REG,8470645.0,8475323.0,,,,,,,,,,,,,,,,,,,,CHI
2018020477,20182019,2,2018-12-12,False,2018-12-13T01:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,20,Flames,Calgary,de Calgary,CGY,6,4,OT,3,OT,8479496.0,8476346.0,,,,,,,,,,,,,,,,,,,,CGY
2018020478,20182019,2,2018-12-12,False,2018-12-13T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,24,Ducks,Anaheim,d'Anaheim,ANA,6,3,REG,3,REG,8476434.0,8477986.0,,,,,,,,,,,,,,,,,,,,ANA
2018020479,20182019,2,2018-12-13,False,2018-12-14T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8475622.0,8475784.0,,,,,,,,,,,,,,,,,,,,BUF
2018020480,20182019,2,2018-12-13,False,2018-12-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,8478550.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020481,20182019,2,2018-12-13,False,2018-12-14T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,8,Canadiens,Montréal,de Montréal,MTL,6,3,REG,3,REG,8471679.0,8476381.0,,,,,,,,,,,,,,,,,,,,MTL
2018020482,20182019,2,2018-12-13,False,2018-12-14T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8476883.0,8476453.0,,,,,,,,,,,,,,,,,,,,TBL
2018020485,20182019,2,2018-12-13,False,2018-12-14T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,4,OT,3,OT,8476945.0,8477504.0,,,,,,,,,,,,,,,,,,,,WPG
2018020483,20182019,2,2018-12-13,False,2018-12-14T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,18,Predators,Nashville,de Nashville,NSH,4,4,OT,3,OT,8471469.0,8476925.0,,,,,,,,,,,,,,,,,,,,NSH
2018020484,20182019,2,2018-12-13,False,2018-12-14T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,30,Wild,Minnesota,du Minnesota,MIN,5,3,REG,3,REG,8471227.0,8475799.0,,,,,,,,,,,,,,,,,,,,MIN
2018020486,20182019,2,2018-12-13,False,2018-12-14T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8474889.0,8466138.0,,,,,,,,,,,,,,,,,,,,SJS
2018020487,20182019,2,2018-12-14,False,2018-12-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,1,Devils,New Jersey,du New Jersey,NJD,5,4,OT,3,OT,8476234.0,8480002.0,,,,,,,,,,,,,,,,,,,,NJD
2018020488,20182019,2,2018-12-14,False,2018-12-15T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,Rangers,New York,de New York,NYR,3,4,OT,3,OT,8478499.0,8474613.0,,,,,,,,,,,,,,,,,,,,ARI
2018020489,20182019,2,2018-12-14,False,2018-12-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8479193.0,8477404.0,,,,,,,,,,,,,,,,,,,,PIT
2018020490,20182019,2,2018-12-14,False,2018-12-15T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8467950.0,8475913.0,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2018020491,20182019,2,2018-12-14,False,2018-12-15T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,6,12,Hurricanes,Carolina,de la Caroline,CAR,5,5,SO,3,SO,8474651.0,,,,,,,,,,,,,,,,,,,,,WSH
2018020492,20182019,2,2018-12-14,False,2018-12-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,19,Blues,St. Louis,de St. Louis,STL,4,4,OT,3,OT,8474596.0,8475158.0,,,,,,,,,,,,,,,,,,,,STL
2018020493,20182019,2,2018-12-14,False,2018-12-15T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,16,Blackhawks,Chicago,de Chicago,CHI,3,4,OT,3,OT,8476316.0,8476460.0,,,,,,,,,,,,,,,,,,,,WPG
2018020494,20182019,2,2018-12-14,False,2018-12-15T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475156.0,8478402.0,,,,,,,,,,,,,,,,,,,,EDM
2018020495,20182019,2,2018-12-15,False,2018-12-15T18:30:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8479496.0,8479314.0,,,,,,,,,,,,,,,,,,,,CGY
2018020501,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,29,Blue Jackets,Columbus,de Columbus,CBJ,1,4,OT,3,OT,8476434.0,8478466.0,,,,,,,,,,,,,,,,,,,,ANA
2018020499,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,4,OT,3,OT,8476899.0,8473548.0,,,,,,,,,,,,,,,,,,,,PIT
2018020496,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8471679.0,8470642.0,Sénateurs,,,,,,,,,,,,,,,,,,,MTL
2018020497,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,13,Panthers,Florida,de la Floride,FLA,4,4,OT,3,OT,8466141.0,8477493.0,,,,,,,,,,,,,,,,,,,,FLA
2018020498,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,2,Islanders,New York,de New York,NYI,4,5,SO,3,SO,8471306.0,,,,,,,,,,,,,,,,,,,,,NYI
2018020500,20182019,2,2018-12-15,False,2018-12-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,15,Capitals,Washington,de Washington,WSH,4,5,SO,3,SO,8477831.0,,,,,,,,,,,,,,,,,,,,,WSH
2018020502,20182019,2,2018-12-15,False,2018-12-16T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,18,Predators,Nashville,de Nashville,NSH,2,5,SO,3,SO,8477424.0,,,,,,,,,,,,,,,,,,,,,NSH
2018020503,20182019,2,2018-12-15,False,2018-12-16T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,21,Avalanche,Colorado,du Colorado,COL,6,3,REG,3,REG,8473575.0,8476455.0,,,,,,,,,,,,,,,,,,,,COL
2018020504,20182019,2,2018-12-15,False,2018-12-16T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8474593.0,8470626.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020505,20182019,2,2018-12-16,False,2018-12-16T17:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,3,Rangers,New York,de New York,NYR,3,4,OT,3,OT,8470594.0,8477949.0,,,,,,,,,,,,,,,,,,,,VGK
2018020506,20182019,2,2018-12-16,False,2018-12-16T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8475852.0,8477998.0,,,,,,,,,,,,,,,,,,,,CAR
2018020507,20182019,2,2018-12-16,False,2018-12-16T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,7,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8479496.0,8470966.0,,,,,,,,,,,,,,,,,,,,CGY
2018020508,20182019,2,2018-12-16,False,2018-12-16T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8476999.0,8475784.0,,,,,,,,,,,,,,,,,,,,BUF
2018020510,20182019,2,2018-12-16,False,2018-12-17T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,4,OT,3,OT,8476945.0,8476460.0,,,,,,,,,,,,,,,,,,,,WPG
2018020509,20182019,2,2018-12-16,False,2018-12-17T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,7,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8477180.0,8476624.0,,,,,,,,,,,,,,,,,,,,SJS
2018020511,20182019,2,2018-12-16,False,2018-12-17T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8474593.0,8480012.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020513,20182019,2,2018-12-17,False,2018-12-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,0,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020512,20182019,2,2018-12-17,False,2018-12-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,3,REG,3,REG,8476434.0,8478131.0,,,,,,,,,,,,,,,,,,,,ANA
2018020515,20182019,2,2018-12-17,False,2018-12-18T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,9,Senators,Ottawa,d'Ottawa,OTT,4,4,OT,3,OT,8467950.0,8478469.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2018020514,20182019,2,2018-12-17,False,2018-12-18T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8470860.0,8475807.0,,,,,,,,,,,,,,,,,,,,BOS
2018020516,20182019,2,2018-12-17,False,2018-12-18T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,2,Islanders,New York,de New York,NYI,4,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8471306.0,8470187.0,,,,,,,,,,,,,,,,,,,,NYI
2018020518,20182019,2,2018-12-18,False,2018-12-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,7,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8475883.0,8466139.0,,,,,,,,,,,,,,,,,,,,TOR
2018020519,20182019,2,2018-12-18,False,2018-12-19T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8480382.0,8475763.0,,,,,,,,,,,,,,,,,,,,NYR
2018020517,20182019,2,2018-12-18,False,2018-12-19T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8466141.0,8474149.0,,,,,,,,,,,,,,,,,,,,FLA
2018020520,20182019,2,2018-12-18,False,2018-12-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8479394.0,8476906.0,,,,,,,,,,,,,,,,,,,,PHI
2018020521,20182019,2,2018-12-18,False,2018-12-19T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8474889.0,8474053.0,,,,,,,,,,,,,,,,,,,,SJS
2018020523,20182019,2,2018-12-18,False,2018-12-19T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8471750.0,8473994.0,,,,,,,,,,,,,,,,,,,,DAL
